"","odds.home","home.wins","home.draws","home.losses","home.goals","home.opposition.goals","home.shots","home.opposition.shots","home.shots.on.target","home.opposition.shots.on.target","odds.draw","odds.away","away.wins","away.draws","away.losses","away.goals","away.opposition.goals","away.shots","away.opposition.shots","away.shots.on.target","away.opposition.shots.on.target","result"
"25",12,-0.360243945069968,-0.404278228750672,0.666830815110534,-0.846137243800999,0.94128263036285,-0.0578233739167005,0.848325129791605,0.682072110669254,1.75008741848343,5,1.3,1.60767303310357,-0.404527961659341,-1.40444732551017,1.88937222237545,-2.01645496361417,2.22146792440328,-1.80775019022841,2.23163775595577,-0.807911713633705,0
"33",1.91,-0.360243945069968,0.323295384816347,0.141569544176554,-0.846137243800999,0.0936095819752088,-0.880026015010212,1.34826402567682,-0.0205155358831377,1.91138233282457,3.4,4.33,-0.408048530367598,-1.13255101588842,1.26092716085949,-1.06813084133837,-0.0777659818818427,-0.115351664406749,1.49514578254854,0.742133588593047,1.91800995331892,0
"36",2.1,-0.360243945069968,0.323295384816347,0.141569544176554,-0.65970022398044,0.0936095819752088,-1.10426309894481,-0.0361821475437821,-0.321624527262734,1.15867273256594,3.4,3.5,-0.91197892123539,-0.404527961659341,1.26092716085949,-0.698442958374139,0.783873565554747,-0.0782592899811926,0.601420989914777,0.593183171856775,1.04571501989408,0
"42",2.25,-0.360243945069968,-0.404278228750672,0.666830815110534,-0.846137243800999,0.0936095819752088,-0.69316177839805,-0.113095823833816,-0.271439695366135,0.997377818224809,3.3,3.3,0.0958818605001948,-1.13255101588842,0.72785226358556,-0.698442958374139,-0.29317586874099,-0.00407454113008053,1.41743058318908,0.642833310768866,1.4818624866065,0
"44",1.8,1.65829845408126,-0.404278228750672,-1.43421426862539,1.76398103368683,-2.44940956318772,2.67039448062086,-1.99748089293964,2.89020471411963,-1.36828092544516,3.4,5,0.0958818605001948,-0.404527961659341,0.194777366311629,0.595464632000654,0.783873565554747,1.14578906606216,-1.18602859535275,1.48688567227441,0.118901653130189,0
"45",4.33,-0.360243945069968,-0.404278228750672,0.666830815110534,1.20466997422515,0.305527844072119,0.0169223207281642,-0.689948396009068,1.08355076584205,0.08337330362505,3.6,1.83,1.10374264223578,0.323495092569741,-1.40444732551017,1.51968433941122,-1.37022530303673,2.25856029882884,-1.22488619503248,3.27429067310967,-0.0446536468869689,0
"47",1.91,0.14439165471784,-0.404278228750672,0.141569544176554,-0.100389164518763,-0.118308680121702,0.390650793952488,-0.382293690848933,0.782441774462453,0.674787989542541,3.5,4,-0.408048530367598,1.05151814679882,-0.338297530962303,-0.328755075409912,-0.0777659818818427,-0.745922029641202,0.640278589594506,-0.151568911824584,1.69993621996271,0
"50",5.5,-1.36951514464558,0.323295384816347,1.19209208604451,-0.65970022398044,0.72936436826594,-1.02951740429994,-0.536121043429001,-0.522363854849132,0.244668217966184,3.5,1.73,1.60767303310357,-0.404527961659341,-1.40444732551017,0.410620690518541,-1.58563518989588,0.811957696232153,-1.9243229892676,0.642833310768866,-0.807911713633705,0
"51",7,0.649027254505648,-1.13185184231769,0.141569544176554,-0.100389164518763,-0.754063466412433,0.0169223207281642,1.11752299680672,0.581702446876055,1.42749758980117,3.8,1.53,1.60767303310357,-1.13255101588842,-0.871372428236234,1.70452828089333,-2.23186485047332,2.29565267325439,-2.11861098766624,2.43023831160413,-1.46213291370234,0
"56",2.62,0.14439165471784,0.323295384816347,-0.383691726757427,-0.473263204159881,-0.542145204315522,-1.02951740429994,0.771411453501571,-0.221254863469535,1.69632244703639,3.25,2.75,0.0958818605001948,0.323495092569741,-0.338297530962303,-0.328755075409912,-0.939405529318433,-1.11684577389676,0.0185569947188448,-0.250869189648766,0.391493819825452,0
"58",2.75,-0.864879544857776,0.323295384816347,0.666830815110534,-1.40544830326268,-0.118308680121702,-0.618416083753186,1.07906615866171,0.0798541279100611,0.88984787533072,3.25,2.62,0.0958818605001948,-1.13255101588842,0.72785226358556,-0.143911133927799,0.137643904977305,0.441033951976592,-0.564307000477087,0.841433866417228,0.718604419859767,0
"61",2,-0.864879544857776,0.323295384816347,0.666830815110534,0.0860478553017966,0.305527844072119,0.0169223207281642,-0.497664205283984,0.682072110669254,0.513493075201407,3.4,3.8,0.0958818605001948,0.323495092569741,-0.338297530962303,-0.143911133927799,-0.29317586874099,-0.783014404066758,0.601420989914777,-0.00261849508831253,1.69993621996271,0
"68",2.05,-0.360243945069968,1.77844261195038,-0.908952997691407,-0.286826184339322,-0.542145204315522,-0.394178999818592,-0.382293690848933,0.330778287393058,0.08337330362505,3.2,3.4,-0.91197892123539,2.50756425525699,-0.871372428236234,0.0409328075543143,-0.0777659818818427,-1.07975339947121,0.601420989914777,-0.101918772912494,0.173420086469241,0
"72",2.1,-0.360243945069968,1.05086899838337,-0.383691726757427,0.458921894942915,0.51744610616903,-0.20731476320643,1.34826402567682,0.380963119289658,1.5887925041423,3.25,3.75,-0.408048530367598,-1.13255101588842,1.26092716085949,-0.698442958374139,0.5684636786956,-0.820106778492314,0.445990591195862,-0.201219050736675,1.10023345323313,0
"73",3,-1.36951514464558,1.05086899838337,0.666830815110534,-1.7783223429038,-0.330226942218612,-1.14163594626724,1.30980718753181,-0.371809359159333,1.53502753269526,3.4,2.37,0.599812251367987,0.323495092569741,-0.871372428236234,0.595464632000654,-0.723995642459285,-1.07975339947121,-0.564307000477087,-0.201219050736675,0.0643832197911362,0
"82",2.5,-0.864879544857776,1.77844261195038,-0.383691726757427,-0.65970022398044,-0.118308680121702,-0.69316177839805,0.579127262776487,-0.321624527262734,1.15867273256594,3.3,2.87,0.599812251367987,0.323495092569741,-0.871372428236234,-0.513599016892026,-1.37022530303673,-0.745922029641202,-0.175731003679799,0.19598206056005,0.773122853198819,0
"83",2.2,-0.864879544857776,1.05086899838337,0.141569544176554,-0.473263204159881,0.305527844072119,-0.356806152496159,0.0407315287462515,0.18022379170326,0.459728103754363,3.25,3.4,-1.41590931210318,1.05151814679882,0.72785226358556,-1.80750660726682,-0.29317586874099,-1.07975339947121,1.3008577841499,-0.00261849508831253,1.59089935328461,0
"84",12,-0.360243945069968,1.05086899838337,-0.383691726757427,-1.21901128344212,0.305527844072119,-1.70222865610372,-0.0746389856887989,-0.773288014332129,1.21243770401299,5,1.3,1.10374264223578,0.323495092569741,-1.40444732551017,0.965152514964881,-1.58563518989588,1.96182130342439,-1.73003499086895,2.97638983963712,-0.6988748469556,0
"90",2.3,0.649027254505648,-1.85942545588471,0.666830815110534,0.0860478553017966,0.305527844072119,0.42802364127492,0.42529991019642,1.08355076584205,0.78231793243663,3.25,3.4,0.599812251367987,-0.404527961659341,-0.338297530962303,-0.328755075409912,-0.29317586874099,-0.00407454113008053,-0.914025397594646,0.394582616208412,-0.371764246921284,0
"93",5,0.14439165471784,1.05086899838337,-0.908952997691407,0.272484875122356,-0.754063466412433,-1.2163816409121,0.271472557616352,-0.271439695366135,0.190903246519139,3.6,1.8,0.599812251367987,1.05151814679882,-1.40444732551017,0.410620690518541,-1.58563518989588,1.18288144048771,-2.15746858734597,0.9903842831535,-1.08050388032897,0
"97",4.33,-1.36951514464558,1.05086899838337,0.666830815110534,0.0860478553017966,2.42471046504122,-0.169941915883998,1.34826402567682,0.631887278772655,1.64255747558934,3.6,1.91,0.599812251367987,0.323495092569741,-0.871372428236234,0.410620690518541,-0.29317586874099,-0.931383901768982,-0.564307000477087,-0.0522686340004032,0.664085986520714,0
"108",8,0.14439165471784,-1.85942545588471,1.19209208604451,-0.286826184339322,0.51744610616903,-0.394178999818592,0.502213586486453,0.380963119289658,0.943612846777764,3.8,1.5,1.60767303310357,-0.404527961659341,-1.40444732551017,0.0409328075543143,-2.44727473733247,1.62798993359439,-1.65231979150949,2.43023831160413,-0.971467013650862,0
"110",5.5,-1.36951514464558,1.05086899838337,0.666830815110534,-0.473263204159881,1.57703741665358,-0.468924694463456,0.117645205036285,0.18022379170326,0.88984787533072,4,1.62,0.599812251367987,0.323495092569741,-0.871372428236234,-0.513599016892026,-0.508585755600138,-0.708829655215645,-1.10831339599329,0.444232755120503,-0.0446536468869689,0
"112",3.25,-0.360243945069968,-0.404278228750672,0.666830815110534,-0.100389164518763,0.0936095819752088,-0.468924694463456,0.0407315287462515,0.330778287393058,0.459728103754363,3.25,2.25,1.10374264223578,0.323495092569741,-1.40444732551017,0.410620690518541,-0.939405529318433,-0.412090659811197,-0.758594998875731,0.493882894032594,0.500530686503557,0
"117",3.25,-0.864879544857776,1.05086899838337,0.141569544176554,-0.473263204159881,0.72936436826594,-0.543670389108321,0.463756748341437,0.18022379170326,0.88984787533072,3.4,2.3,1.60767303310357,0.323495092569741,-1.9375222227841,0.595464632000654,-1.15481541617758,-0.783014404066758,-0.991740596954104,0.19598206056005,0.391493819825452,0
"120",10,-0.360243945069968,-1.13185184231769,1.19209208604451,-0.65970022398044,0.51744610616903,-0.169941915883998,0.156102043181302,0.280593455496459,1.21243770401299,5,1.36,2.11160342397136,-0.404527961659341,-1.9375222227841,0.0409328075543143,-2.87809451105076,1.59089755916883,-1.80775019022841,2.62883886725249,-1.24405918034613,0
"137",2.87,-0.864879544857776,1.05086899838337,0.141569544176554,-0.100389164518763,0.0936095819752088,-0.84265316768778,-0.613034719719034,0.130038959806661,-0.292981496504263,3.3,2.5,1.60767303310357,0.323495092569741,-1.9375222227841,0.410620690518541,-1.15481541617758,-0.560460157513421,-0.875167797914918,0.19598206056005,0.227938519808294,0
"141",5,-1.36951514464558,0.323295384816347,1.19209208604451,-0.65970022398044,1.36511915455667,-0.244687610528862,0.271472557616352,0.280593455496459,0.728552960989586,3.3,1.8,0.0958818605001948,2.50756425525699,-1.9375222227841,0.780308573482768,-1.37022530303673,0.626495824104372,-2.4683293847838,1.04003442206559,-1.46213291370234,0
"143",2.25,-0.360243945069968,-0.404278228750672,0.666830815110534,-0.286826184339322,1.15320089245976,-0.0951962212391328,0.502213586486453,0.581702446876055,1.53502753269526,3.3,3.25,-0.91197892123539,1.05151814679882,0.194777366311629,-0.143911133927799,0.999283452413895,-1.07975339947121,0.329417792156675,-0.0522686340004032,0.827641286537872,0
"146",6.5,0.14439165471784,1.05086899838337,-0.908952997691407,0.0860478553017966,-0.965981728509343,-0.244687610528862,1.11752299680672,0.732256942565853,1.91138233282457,3.75,1.57,2.61553381483916,-1.13255101588842,-1.9375222227841,0.225776749036428,-2.87809451105076,1.62798993359439,-1.65231979150949,2.52953858942831,-1.24405918034613,0
"150",3.3,2.16293405386907,-0.404278228750672,-1.95947553955937,0.831795934584033,-1.17789999060625,-0.394178999818592,-0.459207367138967,0.431147951186257,0.513493075201407,3.3,2.25,0.0958818605001948,1.05151814679882,-0.871372428236234,-0.513599016892026,-0.939405529318433,1.36834331261549,-0.836310198235189,1.98338706139531,0.282456953147346,0
"158",3,-1.36951514464558,0.323295384816347,1.19209208604451,-0.846137243800999,1.78895567875049,-0.431551847141024,0.809868291646588,0.330778287393058,1.37373261835412,3.3,2.37,-0.91197892123539,1.05151814679882,0.194777366311629,-0.883286899856253,-0.723995642459285,0.441033951976592,-0.719737399196002,1.23863497771395,0.118901653130189,0
"165",2.87,-1.87415074443339,0.323295384816347,1.71735335697849,-1.03257426362156,2.0008739408474,-0.618416083753186,0.809868291646588,0.18022379170326,1.31996764690708,3.25,2.5,-0.91197892123539,1.05151814679882,0.194777366311629,-0.328755075409912,0.137643904977305,-0.523367783087865,-0.370019002078443,0.444232755120503,-0.153690513565074,0
"168",6.5,-1.36951514464558,-0.404278228750672,1.71735335697849,-0.65970022398044,1.36511915455667,-0.20731476320643,0.00227469060123471,0.380963119289658,0.836082903883675,3.75,1.57,0.599812251367987,0.323495092569741,-0.871372428236234,-0.513599016892026,-0.939405529318433,1.55380518474327,-0.836310198235189,2.28128789486786,0.227938519808294,0
"169",6.5,-0.360243945069968,-1.13185184231769,1.19209208604451,-0.286826184339322,1.15320089245976,-0.356806152496159,0.54067042463147,0.481332783082856,1.53502753269526,3.75,1.57,-0.408048530367598,3.23558730948607,-1.9375222227841,-0.883286899856253,-1.80104507675502,-0.671737280790089,-2.04089578830678,0.344932477296322,-0.91694858031181,0
"171",1.66,-0.360243945069968,1.05086899838337,-0.383691726757427,-0.473263204159881,-0.754063466412433,-0.69316177839805,0.309929395761369,-0.0707003677797371,0.997377818224809,3.6,5.75,-1.91983970297097,-0.404527961659341,2.32707695540735,-1.25297478282048,2.07633288670963,-0.671737280790089,0.329417792156675,0.245632199472141,1.15475188657219,0
"173",7.5,-0.864879544857776,0.323295384816347,0.666830815110534,-0.473263204159881,1.15320089245976,-0.880026015010212,0.0407315287462515,0.0798541279100611,0.836082903883675,4,1.5,3.11946420570695,-1.86057407011751,-1.9375222227841,0.965152514964881,-2.66268462419161,1.21997381491327,-1.53574699247031,1.88408678357113,-1.08050388032897,0
"176",2.2,-0.360243945069968,1.05086899838337,-0.383691726757427,-1.40544830326268,-1.60173651480007,-0.655788931075618,-0.997603101169203,-0.472179022952532,0.0296083321780053,3.3,3.4,0.599812251367987,-0.404527961659341,-0.338297530962303,0.225776749036428,-0.939405529318433,0.329756828699924,0.212844993117489,1.5365358111865,1.10023345323313,0
"178",2.25,-0.864879544857776,1.05086899838337,0.141569544176554,-1.03257426362156,-0.542145204315522,-0.767907473042915,0.233015719471336,-0.271439695366135,0.88984787533072,3.2,3.4,-0.408048530367598,1.7795412010279,-0.871372428236234,-0.143911133927799,-0.939405529318433,-0.597552531938977,-0.447734201437901,0.543533032944684,-0.208208946904127,0
"180",2.1,-0.360243945069968,-1.13185184231769,1.19209208604451,-1.03257426362156,0.51744610616903,-1.36587303020183,1.00215248237167,-0.171070031572936,2.28773713295388,3.25,3.75,-0.91197892123539,0.323495092569741,0.72785226358556,-0.883286899856253,-0.0777659818818427,-0.820106778492314,0.368275391836404,-0.250869189648766,1.04571501989408,0
"183",1.91,3.17220525344469,-1.85942545588471,-1.95947553955937,1.20466997422515,-2.44940956318772,1.06336204575627,-1.4590851589094,1.88650807618764,-0.938161153868798,3.3,4.5,0.599812251367987,1.05151814679882,-1.40444732551017,0.780308573482768,-1.15481541617758,0.886142445083265,-2.4683293847838,1.18898483880186,-1.24405918034613,0
"185",2.2,-0.864879544857776,1.77844261195038,-0.383691726757427,-1.21901128344212,-0.754063466412433,-0.992144556977509,-0.42075052899395,0.0296692960134617,0.352198160860273,3.2,3.5,-0.91197892123539,1.05151814679882,0.194777366311629,-1.80750660726682,-1.58563518989588,-0.374998285385641,-0.836310198235189,-0.350169467472947,0.118901653130189,0
"186",2,0.649027254505648,0.323295384816347,-0.908952997691407,-0.286826184339322,-0.965981728509343,-0.431551847141024,-0.382293690848933,0.481332783082856,0.352198160860273,3.3,4,-0.408048530367598,1.05151814679882,-0.338297530962303,-0.143911133927799,-0.723995642459285,0.255572079848812,-0.642022199836545,1.08968456097768,-0.262727380243179,0
"191",5,-1.36951514464558,1.05086899838337,0.666830815110534,-0.65970022398044,1.15320089245976,-0.655788931075618,-0.0361821475437821,0.18022379170326,0.836082903883675,3.6,1.72,0.599812251367987,1.7795412010279,-1.9375222227841,-0.143911133927799,-2.23186485047332,0.0701102077210316,-2.35175658574461,0.891084005329319,-1.35309604702423,0
"202",6,0.14439165471784,-0.404278228750672,0.141569544176554,-0.473263204159881,-0.965981728509343,-0.20731476320643,0.194558881326319,0.130038959806661,0.78231793243663,3.75,1.61,0.599812251367987,1.05151814679882,-1.40444732551017,0.965152514964881,-1.15481541617758,0.441033951976592,-2.23518378670543,0.841433866417228,-1.02598544698992,0
"204",5,-1.36951514464558,1.05086899838337,0.666830815110534,-0.65970022398044,0.72936436826594,-0.618416083753186,-0.113095823833816,0.230408623599859,0.728552960989586,3.6,1.72,1.10374264223578,-1.13255101588842,-0.338297530962303,-0.883286899856253,-1.15481541617758,1.73926705687105,-0.603164600156816,2.0330372003074,0.446012253164504,0
"205",2.2,-1.36951514464558,0.323295384816347,1.19209208604451,-0.65970022398044,1.36511915455667,-0.655788931075618,0.579127262776487,0.0798541279100611,1.42749758980117,3.25,3.4,-0.408048530367598,0.323495092569741,0.194777366311629,-0.513599016892026,0.137643904977305,-2.11833988338678,1.26200018447017,-1.39282238462685,1.91800995331892,0
"214",7.5,-0.864879544857776,0.323295384816347,0.666830815110534,-1.21901128344212,-0.542145204315522,-1.14163594626724,0.233015719471336,-0.0205155358831377,1.1049077611189,4,1.5,2.11160342397136,-1.86057407011751,-0.871372428236234,0.965152514964881,-0.723995642459285,0.626495824104372,-1.34145899407166,1.63583608901068,-0.426282680260337,0
"216",5.25,-0.864879544857776,1.05086899838337,0.141569544176554,-1.59188532308324,-0.754063466412433,-0.20731476320643,-0.882232586734152,-0.120885199676336,-0.0241566392690393,3.5,1.73,0.599812251367987,1.7795412010279,-1.9375222227841,0.410620690518541,-2.01645496361417,0.329756828699924,-1.80775019022841,1.04003442206559,-0.971467013650862,0
"218",1.91,0.14439165471784,-1.13185184231769,0.666830815110534,-1.21901128344212,-0.965981728509343,0.0542951680505965,-0.651491557864051,0.330778287393058,0.0296083321780053,3.4,4.33,0.0958818605001948,-0.404527961659341,0.194777366311629,-0.513599016892026,-0.939405529318433,-0.708829655215645,0.368275391836404,-0.250869189648766,0.773122853198819,0
"230",1.83,0.14439165471784,1.05086899838337,-0.908952997691407,0.458921894942915,-1.38981825270316,-0.169941915883998,-0.0361821475437821,0.531517614979456,0.405963132307318,3.5,4.5,0.0958818605001948,-1.13255101588842,0.72785226358556,-0.698442958374139,-0.29317586874099,-0.00407454113008053,0.640278589594506,0.394582616208412,1.31830718658934,0
"232",10,-1.36951514464558,1.05086899838337,0.666830815110534,-1.21901128344212,-0.330226942218612,-0.618416083753186,-0.459207367138967,-0.723103182435529,0.08337330362505,4.5,1.36,1.60767303310357,-0.404527961659341,-1.40444732551017,2.25906010533967,-0.723995642459285,1.81345180572217,-2.11861098766624,2.0330372003074,-0.862430146972757,0
"235",4.75,-0.360243945069968,1.05086899838337,-0.383691726757427,-1.21901128344212,-1.60173651480007,-0.767907473042915,0.309929395761369,0.380963119289658,0.836082903883675,3.3,1.85,1.10374264223578,-0.404527961659341,-0.871372428236234,-0.513599016892026,-1.37022530303673,1.14578906606216,-0.253446203039257,1.28828511662604,0.336975386486399,0
"241",6.5,-0.864879544857776,0.323295384816347,0.666830815110534,-1.21901128344212,0.0936095819752088,-0.132569068561565,0.194558881326319,0.481332783082856,0.836082903883675,3.8,1.57,2.11160342397136,-1.86057407011751,-0.871372428236234,1.33484039792911,-0.0777659818818427,0.960327193934377,-1.38031659375139,1.78478650574695,-0.317245813582232,0
"242",3.2,-0.360243945069968,1.77844261195038,-0.908952997691407,-0.65970022398044,-0.965981728509343,-0.282060457851295,-0.42075052899395,0.130038959806661,0.405963132307318,3.3,2.3,1.10374264223578,1.05151814679882,-1.9375222227841,1.51968433941122,-1.37022530303673,0.441033951976592,-0.836310198235189,1.13933469988977,-0.0991720802260215,0
"243",2.37,0.14439165471784,0.323295384816347,-0.383691726757427,-0.286826184339322,-0.542145204315522,-1.36587303020183,-0.728405234154085,-0.974027341918526,0.405963132307318,3.25,3.1,-0.408048530367598,0.323495092569741,0.194777366311629,-1.25297478282048,-1.37022530303673,-0.597552531938977,0.562563390235048,0.543533032944684,0.882159719876925,0
"247",2.5,-0.864879544857776,-0.404278228750672,1.19209208604451,-1.40544830326268,-0.118308680121702,-1.59011011413643,0.694497777211537,-0.522363854849132,1.05114278967185,3.25,2.9,0.0958818605001948,1.05151814679882,-0.871372428236234,0.595464632000654,-1.15481541617758,-0.0411669155556366,-0.020300604960884,0.493882894032594,0.446012253164504,0
"253",2.1,-1.36951514464558,-0.404278228750672,1.71735335697849,-1.40544830326268,0.0936095819752088,-1.06689025162237,-0.190009500123849,-1.02421217381513,0.244668217966184,3.3,3.6,0.0958818605001948,0.323495092569741,-0.338297530962303,-0.328755075409912,-0.723995642459285,-1.11684577389676,-0.875167797914918,-0.697720439857581,0.282456953147346,0
"255",6.5,0.14439165471784,0.323295384816347,-0.383691726757427,-1.03257426362156,-1.60173651480007,-0.618416083753186,0.579127262776487,0.481332783082856,0.88984787533072,3.8,1.57,1.60767303310357,-0.404527961659341,-1.40444732551017,2.44390404682179,-0.939405529318433,2.22146792440328,-2.23518378670543,1.78478650574695,-0.862430146972757,0
"256",2.6,1.65829845408126,0.323295384816347,-1.95947553955937,2.13685507332795,-1.38981825270316,0.91387065646654,-1.03605993931422,1.58539908480804,-0.239216525057218,3.25,2.8,2.11160342397136,-1.13255101588842,-1.40444732551017,0.225776749036428,-1.58563518989588,1.73926705687105,-0.914025397594646,1.58618595009859,-0.208208946904127,0
"259",12,-0.864879544857776,-0.404278228750672,1.19209208604451,-1.40544830326268,0.72936436826594,0.465396488597352,-0.613034719719034,0.380963119289658,0.352198160860273,5,1.3,2.11160342397136,-1.86057407011751,-0.871372428236234,1.33484039792911,-0.0777659818818427,0.960327193934377,-1.06945579631356,1.58618595009859,-0.0446536468869689,0
"264",1.91,-1.36951514464558,0.323295384816347,1.19209208604451,-1.21901128344212,0.305527844072119,-0.805280320365347,0.925238806081638,0.0296692960134617,1.48126256124821,3.5,4,0.599812251367987,-1.13255101588842,0.194777366311629,0.0409328075543143,-0.723995642459285,-0.374998285385641,0.251702592797218,0.642833310768866,0.609567553181662,0
"268",7,-0.864879544857776,0.323295384816347,0.666830815110534,-0.286826184339322,0.51744610616903,0.166413710017894,0.00227469060123471,1.18392042963525,0.621023018095496,5,1.4,2.11160342397136,-1.13255101588842,-1.40444732551017,2.81359192978602,-1.15481541617758,2.14728317555217,-2.31289898606488,1.98338706139531,-0.91694858031181,0
"273",2.1,1.15366285429346,-1.13185184231769,-0.383691726757427,0.272484875122356,-0.965981728509343,-0.506297541785889,0.271472557616352,0.481332783082856,0.728552960989586,3.3,3.6,0.0958818605001948,1.05151814679882,-0.871372428236234,0.595464632000654,-0.939405529318433,-0.226628787683417,-0.331161402398714,0.493882894032594,0.173420086469241,0
"274",3,-1.36951514464558,0.323295384816347,1.19209208604451,-1.40544830326268,-0.118308680121702,-0.581043236430753,0.156102043181302,-0.622733518642331,0.190903246519139,3.5,2.3,1.60767303310357,-1.13255101588842,-0.871372428236234,0.965152514964881,-0.29317586874099,1.07160431721104,-0.836310198235189,1.48688567227441,0.118901653130189,0
"277",4,-1.36951514464558,-0.404278228750672,1.71735335697849,-1.59188532308324,0.51744610616903,-0.730534625720483,0.0791883668912683,-0.221254863469535,0.728552960989586,3.6,1.91,2.11160342397136,-1.13255101588842,-1.40444732551017,0.780308573482768,-1.58563518989588,1.81345180572217,-0.991740596954104,1.33793525553813,-0.208208946904127,0
"280",1.67,-0.864879544857776,1.05086899838337,0.141569544176554,-0.286826184339322,1.15320089245976,-0.506297541785889,-0.382293690848933,0.130038959806661,0.78231793243663,3.6,5.5,-0.408048530367598,-1.13255101588842,1.26092716085949,-1.25297478282048,0.999283452413895,0.218479705423256,-0.214588603359528,0.19598206056005,0.391493819825452,0
"281",3.6,-0.360243945069968,-0.404278228750672,0.666830815110534,-1.03257426362156,0.51744610616903,-1.02951740429994,0.0407315287462515,0.130038959806661,0.567258046648452,3.25,2.1,0.599812251367987,-1.86057407011751,0.72785226358556,-0.143911133927799,0.137643904977305,0.0330178332954755,0.717993788953963,0.642833310768866,1.10023345323313,0
"282",2.25,-1.36951514464558,1.77844261195038,0.141569544176554,-0.473263204159881,-0.118308680121702,-0.468924694463456,1.61746189269194,0.230408623599859,1.05114278967185,3.25,3.25,-1.41590931210318,-1.13255101588842,2.32707695540735,-1.43781872430259,0.999283452413895,-0.783014404066758,0.17398739343776,-0.0522686340004032,0.827641286537872,0
"284",3.2,0.649027254505648,0.323295384816347,-0.908952997691407,1.01823295440459,-0.965981728509343,-0.0204505265942682,-0.3053800145589,0.782441774462453,0.190903246519139,3.25,2.3,1.60767303310357,-0.404527961659341,-1.40444732551017,2.44390404682179,-0.508585755600138,1.03451194278549,-0.719737399196002,1.73513636683486,0.0643832197911362,0
